id,posted_by,text,hashtags,in_reply_to_status_id
779934143941521408,KATY PERRY,". @maddisonxperry !WOMEN'S! calm down, I scored an 99. (room to grow 💅🏼)",[],779931117126242304
779933189515022336,KATY PERRY,"@Chillinlaidback oh yeah add better education initiatives &amp; affordable schooling, obvi I would have benefited from that as per my typo's 😑",[],779931641036808193
779932199806132224,KATY PERRY,. @maddisonxperry oh I forgot mental health awareness❗️🙇🏻‍♀️🙇🏼❤️,[],779901550349070336
779931117126242304,KATY PERRY,". @maddisonxperry national security, gun control, police reform, excess incarceration and woman's rights❗️👊🏼📚",[],779901550349070336
778722424288227329,KATY PERRY,Zuck &amp; Chan for prez 2024! 🙌🏼 ❤️,[],
778719537403301889,KATY PERRY,@ChrisAnokute @zaralarsson been watching it from fetus 👀❤️,[],778700445132828677
777417571142295552,KATY PERRY,@BeyElite it's called calling bs 💅🏼💅🏼💅🏼,[],777415873485242368
777416158722916352,KATY PERRY,@kuntyewest needs a chiroprac -gma perry,[],777415134415159296
777415969119490048,KATY PERRY,@KATYPERRYRISES soon I'm on 9%,[],777415065158971392
777415570933166080,KATY PERRY,@godneybjs see you at my show 2K17😘,[],777414411434668032
777415276551806976,KATY PERRY,@liquoronurlips Choose life. Don't let those words come out your mouth.,[],777414119670419456
777414945864507392,KATY PERRY,@isaacfromCT no there's always room,[],777413846373924864
777414079036043264,KATY PERRY,@pizza4katy calm down,[],777413574666969088
777413323155382272,KATY PERRY,@liquoronurlips will be sending a prayer up for you tonight. You're strong. We have your back. ❤️,[],777410248327868416
777411663850987520,KATY PERRY,@HoliestKaty iconic,[],777410881693028352
777411361642983424,KATY PERRY,@Amelia_Libman also I hv had one of those lime a ritas and they are cray,[],777410684770480128
777411104653713409,KATY PERRY,@Amelia_Libman I've only had 2 can't I just b nice,[],777410684770480128
777410129083834368,KATY PERRY,@katycatSWEDEN thank you for this,[],777409538454683648
777409487531540480,KATY PERRY,@hollykittykaty @Katysprincess drink pedialyte.,[],777407309198700545
777409118244114432,KATY PERRY,@Katysprincess drink 1 glass of water,[],
777408502142636032,KATY PERRY,@katysdonut a finely chopped anything. Love endive tho and I go wild for hearts of palm tbh.,[],777406380877680640
777407209789685761,KATY PERRY,@carlythekatycat jk ily,[],777402741916258304
777407185387073536,KATY PERRY,"@carlythekatycat don't come for me, I birthed u",[],777402741916258304
777406710612799488,KATY PERRY,"@katycatsophia at least we're on the same time zones, think of Brazil",[],777402299215863808
777406413991575552,KATY PERRY,"@Leah_Haworth @fridaaperry @katystumblrr I hv 140 characters, whut do u want?",[],777402174850605056
777405963166883840,KATY PERRY,@Iegendarylovers @KatysMyHabibi @katystumblrr yeah mines in the mail,[],777401681533337600
777402339284123648,KATY PERRY,@Katycatveronica because I am saving some mystery. Jk I don't have room on my phone. Waiting for my new iPhone with more storage. 😑,[],777401442688704512
777401909728669697,KATY PERRY,"@Jes00sica everything's a lie, watch zeitgeist.",[],777400867678855168
777401645277806596,KATY PERRY,@evrenperry stay shook papa,[],777400761302982657
777401520774144000,KATY PERRY,@KatysMyHabibi @katystumblrr meaning I need more space on my phone to do stories cause I'm a secret hoarder.,[],777400704801669120
777401069815140352,KATY PERRY,@fridaaperry @katystumblrr this is true. I meant to add there was condiments on the first 1 and the 2nd one I didn't have time. 😔,[],777400458910498816
777400825245229056,KATY PERRY,"@katyperryslave @katystumblrr cuz I'm hungry, u?",[],777400361149534208
777400477092814848,KATY PERRY,@katystumblrr to b clear the 1st time means my 1st hot dog. There were 2.  #moreshame #idcimwriting #helovesmeforme,"[{u'indices': [75, 85], u'text': u'moreshame'}, {u'indices': [86, 99], u'text': u'idcimwriting'}, {u'indices': [100, 115], u'text': u'helovesmeforme'}]",777400164801777664
777400164801777664,KATY PERRY,@katystumblrr cuz I tried to do it the 1st time &amp; I didn't have any space so I deleted an app &amp; had to do it again &amp; then my fv song came on,[],777397358611103744
777376460470362112,KATY PERRY,I no longer subscribe to organized religion but I believe in @chancetherapper 🙏🏼,[],
777089823869763584,KATY PERRY,@perrysmic it was a belly laugh tbh,[],777089220338864128
777089249497624576,KATY PERRY,@Hakimkharbouch bless,[],777088132713963521
777031532456218624,KATY PERRY,When you write such a fire lyric that you give yourself hives 🔥⛑😵,[],
776894505559609344,KATY PERRY,secret hipster but generally a voice of the gp,[],
776678363406544896,KATY PERRY,@GraceVanderWaal Congrats! You have it. Protect it and keep 🎸ing and ✏️ing...it will always serve you ❤️,[],
776665071015428097,KATY PERRY,Ayyye...It's all about the long plaaaaay...,[],
776664260457865216,KATY PERRY,RT @sofifii: I'm happy that everyone gets to share the same full moon.,[],
776228755270361088,KATY PERRY,When ur so creatively busy that you look down and realize you can make a hair do from your pit hair that's grown since igaf. Tight 😎,[],
776141518054699008,KATY PERRY,What if I just made a record full of scatting covers cc @getglucky cc @JackGarratt,[],
776130133459546112,KATY PERRY,Suggestion for next iPhone update: Person gets notification when they've been screen shotted and sent to group chat (tbh me),[],
776104517599305729,KATY PERRY,@kanyewest unplug to connect.,[],776036244010766336
775531214627221504,KATY PERRY,Helped deliver my sister's baby at 2pm &amp; am in the studio by 8pm. GET A GIRL THAT CAN DO BOTH❗️👶🏻🎤,[],
775454043741106176,KATY PERRY,HAPPY TO HEAR YOU ARE HUMAN!💪🏼Stay Strong💪🏼 @HillaryClinton,[],775435555601543168
775082580970307584,KATY PERRY,@JunkyGS you know me well,[],775081986293587968
775081675894075393,KATY PERRY,"Just went to a child's party and am now dissecting the lyrics to Rosie Posie, Rock A Bye Baby &amp; This Little Piggy 💀 TBH some f*ed up stuff.",[],
774888366198312962,KATY PERRY,I love you pre internet.,[],
774815787320082432,KATY PERRY,Ayyye anyone at @drake show have an extra baby wipe for my white @AdidasBoosts my leg makeup is dripping,[],
774728719625703425,KATY PERRY,Cheesecakes here. Ily ❤️,[],
774728663057076225,KATY PERRY,@lilithia thanks for the reminder,[],774728079604195329
774728433796386817,KATY PERRY,"@UltimateBeyHive I don't think, I listen. 🙏🏼",[],774727960758784000
774727627688906753,KATY PERRY,@DailyMendesLife @ShawnMendes talent,[],774726850530545664
774727220602425344,KATY PERRY,@royale_lala @Musicnews_feed what do you want a picture of today's newspaper by my head?,[],774726406236360704
774726953974718464,KATY PERRY,@HoliestKaty never finished it :-/,[],774726093337161728
774726597551071232,KATY PERRY,@greenIight thanks but painful,[],774725924919148544
774726361403359233,KATY PERRY,@Gagas_Illusion I hated those days,[],774725741850267648
774725650783408128,KATY PERRY,@lesbiyonce *listens to I love Kanye once*,[],774724761008087040
774725265112965120,KATY PERRY,@likelivingart wait is that like an early 2000's ref? Ily,[],774724278948331521
774724619991252992,KATY PERRY,@blurryhface SO MUCH,[],774723300547321856
774724566304235520,KATY PERRY,@lordofgiraffex yes 🙏🏼 and yes,[],774723547797356544
774724473417142272,KATY PERRY,"@ifuseekamy_ me too, I'm not perfect bb",[],774723647370096640
774723930225389568,KATY PERRY,@legendarymalek crap I meant *don't. I hate typos.,[],
774723759760560129,KATY PERRY,@hausoframez I have always been this way. Check the timeline.,[],774721264359473153
774723620744548352,KATY PERRY,@kuntyewest hunny id unstan myself,[],774721215835484160
774722975056527360,KATY PERRY,@chIoekardashian @theIife @handstomyseIf @legendarylovers @cIosetoyou lucky,[],774720385019441152
774722929934213120,KATY PERRY,@Gagas_Fandom so what you're saying is it's Opposite Day,[],774720367562817536
774722414290710528,KATY PERRY,"@legendarymalek bb I've always been an open book bearer of light done come for me, love you.",[],774720984926523393
774721888731881472,KATY PERRY,@thinagedream be still my heart,[],774720299560566784
774721203453857792,KATY PERRY,@ConditionalBabe too much for me but I love,[],774720051068809216
774720775702011904,KATY PERRY,@dannysuschrist @DrJillStein you have no facts or context bb o,[],774719216905707521
774720496617164800,KATY PERRY,@prismdluxe ur right I've had too much truth tea this morn,[],774719056091820032
774720097621454848,KATY PERRY,"@HerWonkEye @katycatsophia @camilasviews if she says sorry, sure!",[],774718621448826880
774719849884819456,KATY PERRY,@GagaLovesBey get a new approach bb,[],774718706890878976
774719687905062912,KATY PERRY,@ShadyKatyFacts girl trust the process,[],774718558597251073
774719311134887936,KATY PERRY,"@LimaLimoncia love this, we can't say hate ok",[],774718521590812673
774719005655392256,KATY PERRY,@heavymetaIovers sorry I went too far. Love ya,[],774717918408019968
774718952203137024,KATY PERRY,"@heavymetaIovers pink drink, look it up basics",[],774717918408019968
774718827082846208,KATY PERRY,@dannysuschrist whut like trump?,[],774717976960376832
774718212218851328,KATY PERRY,@waIkingonair yes this,[],774717318072983552
774717586663583746,KATY PERRY,@katycatsophia @camilasviews JK ily,[],774716299448426496
774717549325856769,KATY PERRY,@katycatsophia @camilasviews don't make me come back to SB and sit ya down,[],774716299448426496
774717250255204352,KATY PERRY,@Eduardo_KatyCat this is art bb,[],774714653360349184
774716701090852864,KATY PERRY,@katyswetdream like he deserves a full scholarship somewhere,[],774714557512163329
774716536875393024,KATY PERRY,@katherynsgod not you but I love this feature cc @instagram,[],774714504546545664
774716191671660544,KATY PERRY,@camilasviews well that's fine cause there isn't one rn so 👋🏼,[],774714423826976769
774715999509618688,KATY PERRY,@katystddbr it's dna,[],774714414314512384
774715783544840193,KATY PERRY,@katyboobies too many drinks,[],774714003402661888
774715706906517506,KATY PERRY,@katyboobies Saturday,[],774713950281863168
774715310364499968,KATY PERRY,@royaItyler that subtle soft touch of the lip is everything,[],774713067900964864
774715200721125376,KATY PERRY,@royaItyler ur a fav,[],774713067900964864
774714816917147648,KATY PERRY,@nothingfaiIs pink drank,[],774712971520045056
774714761552375808,KATY PERRY,"@Iegendarylovers ish, when I'm not doing life",[],774714129907089408
774714387563098112,KATY PERRY,"@kathrynluck_ I have 100 like pee wee, u know this",[],774713625390948352
774714210861191168,KATY PERRY,@DJ_Summers1999 yeah sorry,[],774713378854072320
774714085732552704,KATY PERRY,@prismaticIights legend,[],774713070048411649
